edge_id,source,target,length,highway_type
2471,35961236,35961247,60.54297117360964,residential
2472,35961236,35961172,51.432181167633786,residential
2473,35961236,1837519832,52.55449644655007,residential
2474,35961236,310732558,183.13500621316584,residential
2475,35961247,35961236,60.54297117360964,residential
2476,35961247,103791289,75.12915275610314,residential
2477,35961247,103791313,126.77429210280914,residential
2478,39596127,5378051839,190.55937480656132,primary
2479,39598039,12081310166,14.019741263619109,secondary
2480,39598039,5102565466,137.328106646884,secondary
2481,39598039,2379704006,243.0606773819703,tertiary
2482,39598046,5320263403,172.82881650688054,tertiary
2483,39598046,101868566,75.60214635721934,secondary
2484,39598046,6814812990,311.9727056601249,secondary
2485,39598046,101868079,63.40115483159804,tertiary
2486,39598048,101868080,85.59589487951335,tertiary
2487,39598048,315792843,170.462949572982,secondary
2488,39598048,250546390,437.37693234201845,secondary
2489,39598067,8344069706,2.421871069411632,primary
2490,39598208,39602769,120.07448345815601,residential
2491,39598208,39601941,50.29497273200247,residential
2492,39598208,8344069706,95.79611388075676,residential
2493,39598439,5238736954,115.99051096128633,residential
2494,39598439,39601964,111.69440687578751,residential
2495,39598439,39602384,328.69102653029773,residential
2496,39598442,5401140244,14.768446356728804,secondary
2497,39598442,39596127,110.65487597775316,secondary
2498,39598442,1376406142,138.08337727890054,residential
2499,39601941,39603472,59.43425172127866,residential
2500,39601941,5548093433,274.34688673582843,residential
2501,39601941,39598208,50.29497273200247,residential
2502,39601946,39602384,115.40867588343237,residential
2503,39601946,5393400855,158.8694060515528,residential
2504,39601946,5548093433,119.16568736411485,residential
2505,39601955,314515385,64.48777795973302,residential
2506,39601955,39601964,180.76292846769888,residential
2507,39601955,5393400855,207.27574365701423,residential
2508,39601964,39598439,111.69440687578751,residential
2509,39601964,314515378,118.14373331361335,residential
2510,39601964,39601955,180.76292846769888,residential
2511,39602384,39601946,115.40867588343237,residential
2512,39602384,39598439,328.69102653029773,residential
2513,39602384,5238736946,107.74525513673609,residential
2514,39602769,39598208,120.07448345815601,residential
2515,39602769,5238736954,234.0775925062755,residential
2516,39602769,5238736946,185.68150314651953,residential
2517,39603472,5292825920,164.3709408846124,residential
2518,39603472,5548093434,293.4144635395653,residential
2519,39603472,39601941,59.43425172127866,residential
2520,39605068,39605073,90.38172051538037,residential
2521,39605068,246803533,168.60964089286693,residential
2522,39605073,39605082,276.3587921153761,residential
2523,39605073,955695684,93.53553543591461,residential
2524,39605082,39605508,76.74719043337257,residential
2525,39605082,39605509,122.28600517400275,residential
2526,39605505,5431113308,38.29543995547989,residential
2527,39605505,39606403,102.77039725829799,residential
2528,39605508,39605082,76.74719043337257,residential
2529,39605508,5431113308,66.76643383260347,residential
2530,39605508,955695684,134.99955165783683,residential
2531,39605509,39605082,122.28600517400275,residential
2532,39606403,39605068,276.9416039008954,residential
2533,39606403,39605505,102.770397258298,residential
2534,39606403,5431114234,96.42728524539233,residential
2535,39617966,101873809,215.05589270939132,residential
2536,39617966,39617973,128.6236600083538,residential
2537,39617966,12081310166,190.73382666180999,residential
2538,39617973,101873630,198.57621486179448,residential
2539,39617973,39617975,90.4429062899167,residential
2540,39617973,39617966,128.62366000835382,residential
2541,39617975,101873587,44.36430294907707,residential
2542,39617975,101873586,136.0712076983805,residential
2543,39617975,39617980,213.1087244425393,residential
2544,39617975,39617973,90.4429062899167,residential
2545,39617980,39631621,65.17971703506517,residential
2546,39617980,39625029,152.51952658775184,secondary
2547,39617980,101873586,189.67461040363426,secondary
2548,39617980,39617975,213.10872444253937,residential
2549,39625016,990658320,117.17525821626162,secondary
2550,39625016,39639609,35.568740383231884,tertiary
2551,39625016,246784871,123.94200032058637,secondary
2552,39625016,101865442,71.34576721243269,tertiary
2553,39625022,101873630,98.17683191876442,secondary
2554,39625022,101873809,132.87507506256145,tertiary
2555,39625022,101873268,136.37804751648127,tertiary
2556,39625022,1378895750,121.79955245758904,secondary
2557,39625029,39631617,41.71108766798678,residential
2558,39625029,39628252,56.09414428510608,residential
2559,39625029,1277980087,51.42534631656069,secondary
2560,39625029,39617980,152.51952658775184,secondary
2561,39628252,39625029,56.09414428510608,residential
2562,39628253,249248434,57.78749058511385,residential
2563,39628253,39632338,61.36613023431676,residential
2564,39628253,39633555,150.20804483865655,residential
2565,39628253,39633558,207.4348148713646,residential
2566,39628254,249248397,87.37053809171817,residential
2567,39628254,39629917,150.23944854910422,tertiary
2568,39628254,315797616,173.46108809891922,tertiary
2569,39629917,7460759229,90.61546770947032,residential
2570,39629917,246784555,15.363184316408372,tertiary
2571,39629917,39628254,150.23944854910422,tertiary
2572,39629918,249248335,70.88946776055927,residential
2573,39629918,7460759229,90.31087112874138,residential
2574,39629918,249247425,260.8361311445093,residential
2575,39629918,249249388,150.2117401017349,residential
2576,39629919,39631616,41.891310601115286,residential
2577,39629919,225009851,45.127277006228425,residential
2578,39629919,39631691,148.87976844763227,residential
2579,39629919,39631939,95.75027202840705,residential
2580,39629922,39631616,45.75268912289047,residential
2581,39629922,1277980095,48.52364510350805,secondary
2582,39629922,1277980093,49.10830805741259,secondary
2583,39629922,39629926,72.05595572606914,residential
2584,39629926,39629922,72.05595572606914,residential
2585,39630803,39630804,75.34632461270958,residential
2586,39630804,39630835,44.88975049158589,residential
2587,39630804,39630803,75.34632461270958,residential
2588,39630804,1376405513,49.420805562235614,secondary
2589,39630804,1277980095,47.14366463917822,secondary
2590,39630805,39632801,60.08180744301395,residential
2591,39630805,39631979,45.36653480430166,residential
2592,39630805,39632763,95.75161257060977,residential
2593,39630805,39632764,50.750610625854286,residential
2594,39630835,39631616,95.8736807351339,residential
2595,39630835,39631615,90.55834877166342,residential
2596,39630835,39631939,41.775592393809305,residential
2597,39630835,39630804,44.88975049158589,residential
2598,39631615,39630835,90.55834877166342,residential
2599,39631616,39629922,45.75268912289047,residential
2600,39631616,39629919,41.891310601115286,residential
2601,39631616,39631617,148.45182874934434,residential
2602,39631616,39630835,95.8736807351339,residential
2603,39631617,39631691,44.943790602275115,residential
2604,39631617,39625029,41.71108766798678,residential
2605,39631617,39631616,148.45182874934434,residential
2606,39631617,39631621,167.71901653653035,residential
2607,39631621,39631936,47.144179150917836,residential
2608,39631621,39631617,167.71901653653035,residential
2609,39631621,39617980,65.17971703506517,residential
2610,39631691,39632282,45.575521662888946,residential
2611,39631691,39631617,44.943790602275115,residential
2612,39631691,39629919,148.87976844763227,residential
2613,39631691,39631936,180.10275134324442,residential
2614,39631936,39631691,180.10275134324442,residential
2615,39631936,39631621,47.144179150917836,residential
2616,39631936,5548076834,13.70133663456232,residential
2617,39631939,39631940,85.67666598933327,residential
2618,39631939,39631979,45.16230700941005,residential
2619,39631939,39630835,41.775592393809305,residential
2620,39631939,39629919,95.75027202840705,residential
2621,39631940,39631939,85.67666598933327,residential
2622,39631979,225009851,95.74916281164657,residential
2623,39631979,39632279,77.2714325736169,residential
2624,39631979,39630805,45.36653480430166,residential
2625,39631979,39631939,45.16230700941005,residential
2626,39632279,39631979,77.2714325736169,residential
2627,39632282,39632338,44.6192062570077,residential
2628,39632282,39631691,45.575521662888946,residential
2629,39632282,39632283,187.57257554376446,residential
2630,39632282,225009851,148.82715097010194,residential
2631,39632283,39632282,187.57257554376446,residential
2632,39632283,5548076834,31.653752893021498,residential
2633,39632283,39632761,45.97524260968526,residential
2634,39632338,39628253,61.36613023431676,residential
2635,39632338,39632282,44.6192062570077,residential
2636,39632338,39632761,194.14557763022904,residential
2637,39632338,39632763,150.21368828109615,residential
2638,39632761,39632283,45.97524260968526,residential
2639,39632761,39633558,72.97896866316012,residential
2640,39632761,39632338,194.14557763022904,residential
2641,39632761,101873583,230.77736109623018,residential
2642,39632763,225009851,45.205037270847974,residential
2643,39632763,39633555,60.579983471466186,residential
2644,39632763,39632338,150.21368828109615,residential
2645,39632763,39630805,95.75161257060977,residential
2646,39632764,39630805,50.750610625854286,residential
2647,39632801,39633555,95.75164348877483,residential
2648,39632801,39633554,151.85043434613956,residential
2649,39632801,39630805,60.08180744301395,residential
2650,39633554,39632801,151.85043434613956,residential
2651,39633555,39632763,60.579983471466186,residential
2652,39633555,249248335,56.653991530719836,residential
2653,39633555,39628253,150.20804483865655,residential
2654,39633555,39632801,95.75164348877483,residential
2655,39633558,39633560,140.45375565748458,residential
2656,39633558,39632761,72.97896866316012,residential
2657,39633558,39634759,49.90483335232566,residential
2658,39633558,39628253,207.4348148713646,residential
2659,39633560,39633558,140.45375565748458,residential
2660,39633560,5320263403,67.57464546237003,tertiary
2661,39633560,39634756,144.00857344042086,tertiary
2662,39633560,101873268,192.67605485995824,tertiary
2663,39634756,39634758,108.5248851728109,residential
2664,39634756,39633560,144.00857344042086,tertiary
2665,39634756,315797616,143.3145880131416,tertiary
2666,39634758,39634759,39.14423491188793,residential
2667,39634758,39634756,108.5248851728109,residential
2668,39634758,249249388,190.9873894846461,residential
2669,39634759,39633558,49.90483335232566,residential
2670,39634759,39634758,39.14423491188793,residential
2671,39634759,249248434,196.6692531092861,residential
2672,39638821,2379704006,47.92625141417846,residential
2673,39638821,39640000,49.65364811392811,residential
2674,39638821,39642847,92.00315191594807,residential
2675,39638821,5102565466,128.9318151055869,residential
2676,39638822,39639602,48.890361594773616,tertiary
2677,39638822,39653184,51.510902215996815,tertiary
2678,39638822,39653697,48.68483926640877,residential
2679,39639602,39638822,48.890361594773616,tertiary
2680,39639602,39639886,49.918561633295795,residential
2681,39639602,39653714,47.585727748523176,tertiary
2682,39639609,39653628,71.211817141806,residential
2683,39639609,39639602,101.66333088649479,tertiary
2684,39639886,2383038546,51.62617669111553,residential
2685,39639886,39653186,22.595406424066947,residential
2686,39639886,39639602,49.918561633295795,residential
2687,39640000,39638821,49.65364811392811,residential
2688,39640000,39642850,91.35848285138165,residential
2689,39640000,8344363745,47.26380752476075,residential
2690,39640530,39640531,96.95019869431047,residential
2691,39640530,2379704006,49.373036864016655,residential
2692,39640530,39647676,45.512565692611744,residential
2693,39640530,39651696,44.82399453859955,residential
2694,39640531,39644240,46.24898100838243,residential
2695,39640531,39640530,96.95019869431047,residential
2696,39640531,39651548,44.28603085095894,residential
2697,39640531,39648465,49.69876074059824,residential
2698,39640532,39649824,92.67140436167456,residential
2699,39640532,39640533,86.92822488703526,residential
2700,39640532,39648582,62.45286824913477,residential
2701,39640533,39646484,62.508809746045195,residential
2702,39640533,39642845,132.38251076728122,residential
2703,39640533,8344069703,2.2154319661550246,residential
2704,39640533,39640532,86.92822488703526,residential
2705,39641097,39646717,48.450333234708694,residential
2706,39641097,39646484,39.63227222489515,residential
2707,39641097,39646464,153.37160074272964,residential
2708,39641097,39647671,140.17007357504804,residential
2709,39641099,39650597,57.45453262458944,residential
2710,39641099,39646717,48.84363449821007,residential
2711,39641099,39648044,66.82313258929352,residential
2712,39641099,39643725,196.56799252600769,residential
2713,39641133,39642846,49.38210619002041,residential
2714,39641133,39653908,48.97240688183586,residential
2715,39641133,39651696,46.350432594796,residential
2716,39641133,39651838,57.85259457984348,residential
2717,39642845,39649824,22.250245029353984,residential
2718,39642845,39640533,132.38251076728122,residential
2719,39642845,39645714,153.14286590360234,residential
2720,39642845,39653195,169.75781995520535,residential
2721,39642846,39641133,49.38210619002041,residential
2722,39642846,2379704006,91.45982402704863,tertiary
2723,39642846,39642847,47.797417585369296,residential
2724,39642846,39653714,92.5260278924541,tertiary
2725,39642847,39653697,80.20107636801302,residential
2726,39642847,39638821,92.00315191594807,residential
2727,39642847,39642850,49.75824930034121,residential
2728,39642847,39642846,47.797417585369296,residential
2729,39642850,39653666,67.79013537001437,residential
2730,39642850,39640000,91.35848285138165,residential
2731,39642850,9730966809,98.2593124508344,residential
2732,39642850,39642847,49.75824930034121,residential
2733,39643725,39646465,41.052974508929864,residential
2734,39643725,39641099,196.56799252600769,residential
2735,39643725,8344363744,268.9237554961137,residential
2736,39643727,39648044,68.82174446556742,residential
2737,39643727,39644238,51.35343217257691,residential
2738,39643727,39644237,50.71387899641269,residential
2739,39643727,39643730,122.96280379010072,residential
2740,39643730,39650782,45.89111076635003,residential
2741,39643730,39647728,45.996931935904506,residential
2742,39643730,39643727,122.96280379010072,residential
2743,39643784,1253843708,58.39825433292405,residential
2744,39643784,8344363744,12.255656870654487,residential
2745,39643784,39644236,48.80761116493944,residential
2746,39644236,39644237,68.5541565070067,residential
2747,39644236,39643784,48.80761116493943,residential
2748,39644236,39650803,152.6145374900177,residential
2749,39644237,39643727,50.71387899641269,residential
2750,39644237,39644236,68.5541565070067,residential
2751,39644237,39650782,134.73996159006376,residential
2752,39644237,39650597,96.9090421513015,residential
2753,39644238,39644240,48.40840431131222,residential
2754,39644238,39643727,51.35343217257691,residential
2755,39644238,39648022,83.72755968275425,residential
2756,39644238,39647728,109.74774970437994,residential
2757,39644240,39640531,46.24898100838243,residential
2758,39644240,39644238,48.40840431131222,residential
2759,39644240,39647676,101.23487677738369,residential
2760,39644240,39647671,93.81433615308335,residential
2761,39644241,39653908,47.97264737353066,residential
2762,39644241,39648461,51.22812089183933,residential
2763,39644241,39651548,46.50542738716121,residential
2764,39644241,39644243,58.9377092087126,residential
2765,39644243,39651837,50.04716167822685,residential
2766,39644243,39651835,19.98792182719631,residential
2767,39644243,39644241,58.9377092087126,residential
2768,39645714,39642845,153.14286590360234,residential
2769,39645714,39653195,77.62283194215908,residential
2770,39645714,39653819,212.61929329754133,residential
2771,39645717,39646463,40.79039275347315,residential
2772,39645717,8344069703,189.58191540310742,residential
2773,39645717,8344069703,263.58103103712267,residential
2774,39646463,39646464,39.15602510056536,residential
2775,39646463,39645717,40.79039275347315,residential
2776,39646463,39646484,171.7582885893079,residential
2777,39646464,39646465,43.085544358711154,residential
2778,39646464,39641097,153.37160074272964,residential
2779,39646464,39646463,39.15602510056536,residential
2780,39646465,39643725,41.052974508929864,residential
2781,39646465,39646464,43.085544358711154,residential
2782,39646465,39646717,175.0252900515655,residential
2783,39646484,39641097,39.63227222489515,residential
2784,39646484,39640533,62.508809746045195,residential
2785,39646484,39646463,171.7582885893079,residential
2786,39646717,39641099,48.84363449821007,residential
2787,39646717,39641097,48.450333234708694,residential
2788,39646717,39646465,175.0252900515655,residential
2789,39647671,39644240,93.81433615308335,residential
2790,39647671,39641097,140.17007357504804,residential
2791,39647671,39648417,60.574787043115315,residential
2792,39647671,39648022,44.893762664521375,residential
2793,39647676,39644240,101.23487677738369,residential
2794,39647676,39647728,49.82621526744138,residential
2795,39647676,39640530,45.512565692611744,residential
2796,39647728,39643730,45.996931935904506,residential
2797,39647728,39647676,49.82621526744138,residential
2798,39647728,39644238,109.74774970437994,residential
2799,39648022,39644238,83.72755968275425,residential
2800,39648022,39647671,44.893762664521375,residential
2801,39648022,39648044,45.913246297500876,residential
2802,39648044,39643727,68.82174446556742,residential
2803,39648044,39641099,66.82313258929352,residential
2804,39648044,39648022,45.913246297500876,residential
2805,39648417,39648582,47.11921271431658,residential
2806,39648417,39648465,49.01026924691347,residential
2807,39648417,39648419,90.79174185866194,residential
2808,39648417,39647671,60.574787043115315,residential
2809,39648419,39648461,47.48088657249869,residential
2810,39648419,39648655,47.11920177538124,residential
2811,39648419,39648417,90.79174185866194,residential
2812,39648419,8383611356,31.725503152581503,residential
2813,39648461,39644241,51.22812089183933,residential
2814,39648461,39648419,47.48088657249869,residential
2815,39648461,39648527,55.91744289198327,residential
2816,39648461,39648465,90.81228494184222,residential
2817,39648465,39648417,49.01026924691347,residential
2818,39648465,39640531,49.69876074059824,residential
2819,39648465,39648461,90.81228494184221,residential
2820,39648527,39648461,55.91744289198327,residential
2821,39648582,39648655,90.79187752327785,residential
2822,39648582,39648417,47.11921271431658,residential
2823,39648582,39640532,62.45286824913477,residential
2824,39648655,39648419,47.11920177538124,residential
2825,39648655,39649824,43.910703337886424,residential
2826,39648655,39648582,90.79187752327785,residential
2827,39648655,2379697277,283.42867572839907,residential
2828,39649824,39648655,43.910703337886424,residential
2829,39649824,39642845,22.250245029353984,residential
2830,39649824,39640532,92.67140436167456,residential
2831,39650597,8344363744,81.51482797119084,residential
2832,39650597,39641099,57.45453262458944,residential
2833,39650597,39644237,96.9090421513015,residential
2834,39650782,39650803,71.14864271446402,residential
2835,39650782,39643730,45.89111076635003,residential
2836,39650782,39644237,134.73996159006376,residential
2837,39650803,39650782,71.14864271446402,residential
2838,39650803,39644236,152.6145374900177,residential
2839,39650803,1615157419,31.624823395183963,residential
2840,39651548,39651696,96.94719646504203,residential
2841,39651548,39644241,46.50542738716121,residential
2842,39651548,39640531,44.28603085095894,residential
2843,39651696,39651548,96.94719646504203,residential
2844,39651696,39640530,44.82399453859955,residential
2845,39651696,39641133,46.350432594796,residential
2846,39651835,39644243,19.98792182719631,residential
2847,39651837,39651838,46.993715685013655,residential
2848,39651837,39644243,50.04716167822685,residential
2849,39651837,39653908,58.71682009627954,residential
2850,39651837,2379697277,50.99564811273789,residential
2851,39651838,39651837,46.993715685013655,residential
2852,39651838,39641133,57.85259457984348,residential
2853,39651838,2383038546,43.36004963856809,residential
2854,39653184,39638822,51.510902215996815,tertiary
2855,39653184,990658320,43.69484604331635,tertiary
2856,39653184,39653666,48.45758815655187,residential
2857,39653184,325094823,36.023430543217906,residential
2858,39653186,39653628,90.72189063038834,residential
2859,39653186,39653819,20.41330205154305,residential
2860,39653186,39639886,22.595406424066947,residential
2861,39653195,39645714,77.62283194215908,residential
2862,39653195,39642845,169.75781995520535,residential
2863,39653195,1253843694,140.56016556421304,residential
2864,39653628,39653186,90.72189063038834,residential
2865,39653628,39639609,71.211817141806,residential
2866,39653628,7444494778,133.06567370482952,residential
2867,39653666,39653697,51.57179008190862,residential
2868,39653666,39653184,48.45758815655187,residential
2869,39653666,39642850,67.79013537001437,residential
2870,39653666,990658318,61.243092584214786,residential
2871,39653697,39653714,49.23884596867601,residential
2872,39653697,39653666,51.57179008190862,residential
2873,39653697,39638822,48.68483926640877,residential
2874,39653697,39642847,80.20107636801302,residential
2875,39653714,2383038546,50.16115237860272,residential
2876,39653714,39653697,49.23884596867601,residential
2877,39653714,39642846,92.5260278924541,tertiary
2878,39653714,39639602,47.585727748523176,tertiary
2879,39653819,2379697277,55.599766526086725,residential
2880,39653819,39653186,20.41330205154305,residential
2881,39653819,39645714,212.6192932975413,residential
2882,39653908,39641133,48.97240688183586,residential
2883,39653908,39644241,47.97264737353066,residential
2884,39653908,39651837,58.71682009627954,residential
2885,40812662,40812785,226.65308396746062,residential
2886,40812662,1149126581,70.9929343480857,secondary
2887,40812785,40813571,58.537188395234026,residential
2888,40812785,5326628936,54.62636738445551,residential
2889,40813569,2079492199,54.53663994929937,tertiary
2890,40813569,26647683,10.682083528034733,tertiary
2891,40813569,686224624,79.17979051424666,secondary
2892,40813571,30917451,9.976857494232412,residential
2893,40813571,40812785,58.537188395234026,residential
2894,40813571,8354101458,77.25269729480486,secondary
2895,40813874,40814622,56.4489409261329,tertiary
2896,40813874,1149126607,10.875072562324664,tertiary
2897,40814311,40820737,10.79160184958415,unclassified
2898,40814311,671853913,54.379461225552994,residential
2899,40814311,40813569,227.47100575045812,secondary
2900,40814502,40815272,61.783805793559935,residential
2901,40814502,1149126568,107.95116460841265,tertiary
2902,40814502,40817686,231.9154117374111,tertiary
2903,40814622,2079492199,56.00459613161677,tertiary
2904,40814622,40813874,56.4489409261329,tertiary
2905,40815272,40814502,61.783805793559935,residential
2906,40815272,671853913,111.3057238331137,residential
2907,40815272,5380632083,233.5898230744574,residential
2908,40815272,40813874,228.89586385714676,residential
2909,40817467,5380632083,167.83959442015166,tertiary
2910,40817467,32096490,9.260578203664107,tertiary
2911,40817467,40814311,236.96586341053683,secondary
2912,40817686,246783036,53.09835341031681,tertiary
2913,40817686,686224443,180.76347575236045,tertiary
2914,40817686,5380632083,61.466636253549105,tertiary
2915,40817686,40814502,231.9154117374111,tertiary
2916,40817688,246784578,37.73473980994235,tertiary
2917,40817688,40817691,95.55474110224338,tertiary
2918,40817688,1149126588,55.96685212929303,residential
2919,40817688,2271320187,103.78187494254266,residential
2920,40817691,40817688,95.55474110224338,tertiary
2921,40817691,5326625785,120.97031617324251,residential
2922,40817691,597808715,126.16435769114096,tertiary
2923,40817932,40818155,98.88805461582659,residential
2924,40817932,1149126608,150.53179635390904,residential
2925,40818155,1149126614,45.82258266680696,residential
2926,40818155,40817691,175.5274244833672,residential
2927,40818155,5326625785,224.01013500075908,residential
2928,40818155,40817932,98.88805461582658,residential
2929,40818156,1149126614,139.326796548277,residential
2930,40818156,1149126591,121.54006582237442,residential
2931,40818156,1149126608,83.25661389791466,residential
2932,40818794,40818825,130.99461551919018,tertiary
2933,40818794,1039059261,209.03219139853115,primary
2934,40818825,9871000601,7.786461420585557,tertiary
2935,40818825,12067429,320.2306867476978,tertiary
2936,40818825,5404764197,93.86838877366502,tertiary
2937,40820505,12067511,85.39613293832956,tertiary
2938,40820505,41941302,158.27107208055318,tertiary
2939,40820505,32096374,116.01962109896877,residential
2940,40820737,40814311,10.79160184958415,unclassified
2941,40820737,32096490,236.8766966444611,secondary
2942,40820737,32096360,48.18022637358472,residential
2943,40821779,32929419,62.68174529993193,tertiary
2944,40821779,602633665,28.755543634336483,residential
2945,40821779,40822818,79.85869470969537,tertiary
2946,40821779,1377334734,631.4745762142609,residential
2947,40822818,40823032,25.87209375504682,tertiary
2948,40822818,40821779,79.85869470969537,tertiary
2949,40822818,40823015,160.66156705945681,residential
2950,40822910,40823546,88.62491008349339,residential
2951,40822910,40823774,106.43639375218767,residential
2952,40822910,40822913,136.82312778867012,residential
2953,40822913,7441541983,34.065229561509135,residential
2954,40822913,40822910,136.82312778867012,residential
2955,40822913,40823774,89.80116969524354,residential
2956,40823015,40823326,118.45642754389917,residential
2957,40823015,40822818,160.66156705945684,residential
2958,40823032,40822818,25.87209375504682,tertiary
2959,40823032,5352193305,88.00707763728803,tertiary
2960,40823032,40823171,377.7892797415288,residential
2961,40823171,5351704440,92.01047449617778,residential
2962,40823171,40823214,64.12929467575911,residential
2963,40823171,40823176,313.53648431239606,residential
2964,40823176,246783639,64.71484794700045,tertiary
2965,40823176,40826231,89.64144123602901,tertiary
2966,40823176,246784702,288.9170680856815,residential
2967,40823214,40823171,64.12929467575911,residential
2968,40823214,40823416,64.9680532105581,residential
2969,40823214,40823015,286.19415923816445,residential
2970,40823326,40823432,126.32444197872832,residential
2971,40823326,40823015,118.45642754389917,residential
2972,40823326,40823416,224.90297375096753,residential
2973,40823416,40823214,64.9680532105581,residential
2974,40823416,40823464,72.41543370649141,residential
2975,40823416,40823326,224.90297375096756,residential
2976,40823416,40824645,312.34954854014575,residential
2977,40823432,40823546,87.76961805456371,residential
2978,40823432,40823326,126.32444197872832,residential
2979,40823432,40823464,168.60773642099483,residential
2980,40823464,40823416,72.41543370649141,residential
2981,40823464,40823569,74.55738342679713,residential
2982,40823464,40823530,316.29808610119005,residential
2983,40823530,40824202,55.592012460014644,tertiary
2984,40823530,40824441,74.88186204921075,residential
2985,40823530,40824645,81.06409880376289,tertiary
2986,40823546,40822910,88.62491008349339,residential
2987,40823546,40823432,87.76961805456371,residential
2988,40823569,40823546,137.33517137312873,residential
2989,40823569,40823464,74.55738342679713,residential
2990,40823569,40823774,73.28347939115692,residential
2991,40823774,40823569,73.28347939115692,residential
2992,40823774,40823847,94.37488881159749,residential
2993,40823774,40822910,106.43639375218767,residential
2994,40823774,40822913,89.80116969524356,residential
2995,40823775,40823847,80.7127204373117,residential
2996,40823775,8610625769,100.66652859298256,residential
2997,40823775,40823992,66.05478660879513,residential
2998,40823847,40823774,94.37488881159749,residential
2999,40823847,40823992,47.117212300704914,residential
3000,40823847,40823775,80.7127204373117,residential
3001,40823992,40823847,47.117212300704914,residential
3002,40823992,11566615657,5.818116578153751,residential
3003,40823992,40823775,66.05478660879513,residential
3004,40824202,40823530,55.592012460014644,tertiary
3005,40824202,40824441,77.11539137963862,residential
3006,40824202,8610625769,42.74591728624971,residential
3007,40824202,40826229,83.99171677215452,tertiary
3008,40824310,40824645,202.74917512910272,residential
3009,40824310,40824675,86.38234505163479,residential
3010,40824441,40824310,130.27918018106988,residential
3011,40824645,40824310,202.74917512910272,residential
3012,40824645,246783639,61.09959408604398,tertiary
3013,40824645,40823530,81.06409880376289,tertiary
3014,40824645,40823416,312.34954854014575,residential
3015,40824675,246782589,61.518614544858515,tertiary
3016,40824675,316156993,31.392814453368103,tertiary
3017,40825184,246784702,93.73726510737963,tertiary
3018,40825184,40826231,292.68691633399834,secondary
3019,40825184,130168824,83.1118415508877,secondary
3020,40825184,246782857,168.62126363438787,tertiary
3021,40826229,40824202,83.99171677215452,tertiary
3022,40826229,333526141,176.72602418461804,trunk
3023,40826231,2075769602,154.78564053074837,secondary
3024,40826231,246781951,170.6751310523208,residential
3025,40826231,40825184,292.6869163339984,secondary
3026,40826231,40823176,89.64144123602901,tertiary
3027,40826589,2461152509,131.81508362416236,residential
3028,40826589,32929418,46.05804481522692,tertiary
3029,40826589,602633666,49.341338008423165,tertiary
3030,40827743,40827947,109.41691255458234,residential
3031,40827743,32928484,61.558754394295526,tertiary
3032,40827743,32928721,127.98475101508404,tertiary
3033,40827825,40827947,88.11364765323671,residential
3034,40827825,246782575,76.5139825800099,tertiary
3035,40827825,40828213,101.0896888015667,tertiary
3036,40827947,40827825,88.11364765323671,residential
3037,40827947,40827743,109.41691255458234,residential
3038,40827947,32928735,216.9493185471632,residential
3039,40827990,32928484,32.85701720366729,tertiary
3040,40827990,40828213,171.73133001371917,residential
3041,40827990,8354215605,72.84259175227741,tertiary
3042,40828213,8341037713,233.6698033969255,residential
3043,40828213,40827990,171.73133001371917,residential
3044,40828213,40827825,101.08968880156668,tertiary
3045,40828213,40828587,97.77682862366575,tertiary
3046,40828215,8341037713,3.3634427159675524,residential
3047,40828215,246782355,97.95412685214953,residential
3048,40828215,246781314,167.34759120360724,residential
3049,40828215,246783001,89.6871159544178,residential
3050,40828587,246782988,169.07685411315668,residential
3051,40828587,40828213,97.77682862366575,tertiary
3052,40828587,246782752,146.71801342723518,tertiary
3053,40828587,246782355,238.1985612035785,residential
3054,40828595,5352198436,181.53269977460386,residential
3055,40828595,246781314,169.56173012113547,residential
3056,40828595,8341037714,126.80952923394958,tertiary
3057,40828595,246782575,46.80021978364696,tertiary
3058,40828806,1285626331,72.72452927973471,residential
3059,40828806,32928716,91.21124111002962,residential
3060,40828806,32928727,191.80918868732022,residential
3061,40830998,32928727,105.75232351031735,residential
3062,40830998,32928478,91.20208537059757,residential
3063,40830998,32928528,153.9642942783091,residential
3064,40831535,9903860071,354.2225290296089,residential
3065,40831535,3610291872,56.68999171105492,secondary
3066,40831535,5352201573,98.42557970641246,secondary
3067,40831544,9903860071,4.607266524177601,tertiary
3068,40831544,3610291872,262.2312025835256,tertiary
3069,40831749,40831821,179.2574366853092,residential
3070,40831749,40831852,102.60669440150846,tertiary
3071,40831751,1596019305,5.499592371535234,secondary
3072,40831751,6618409271,156.28843064681908,secondary
3073,40831751,40831749,188.22259318492866,tertiary
3074,40831821,40831853,101.39084953129858,tertiary
3075,40831821,40832271,29.653225887787293,tertiary
3076,40831852,40832061,101.18743766248524,tertiary
3077,40831853,40831852,177.7078930096269,residential
3078,40831853,40831821,101.39084953129858,tertiary
3079,40831853,40832060,105.07785233705698,tertiary
3080,40832060,597808715,59.03282628951088,tertiary
3081,40832060,40831853,105.077852337057,tertiary
3082,40832061,40832060,167.40420282796222,residential
3083,40832061,597808715,245.77328694054182,tertiary
3084,40832271,40832294,339.1579651287594,residential
3085,40832271,40831821,29.653225887787293,tertiary
3086,40832271,25629690,201.27233854057417,tertiary
3087,40832294,40832271,339.1579651287594,residential
3088,40832294,25629690,181.7689606444882,secondary
3089,40832294,12067544,67.78114134675326,secondary
3090,40834830,247895600,9.43609618435464,secondary
