sequential_id,osm_id
6990,305108763
6991,305108764
6992,305108810
6993,305108842
6994,306080580
6995,306080839
6996,306080849
6997,306542749
6998,306542783
6999,306543501
7000,306543505
7001,309616507
7002,309616528
7003,309616568
7004,309616586
7005,309616606
7006,309616965
7007,309625338
7008,309856278
7009,309856279
7010,309856287
7011,309856288
7012,309859135
7013,309859139
7014,310372488
7015,310732557
7016,310732558
7017,310732562
7018,310732593
7019,310732603
7020,310732604
7021,310732605
7022,310732608
7023,310732616
7024,310732626
7025,310732628
7026,310732652
7027,310732662
7028,310732692
7029,310732701
7030,310732704
7031,310732706
7032,310732712
7033,310732717
7034,310732721
7035,310732722
7036,310732724
7037,310732725
7038,310732740
7039,310732741
7040,310732742
7041,310732743
7042,310732747
7043,310732751
7044,310732756
7045,310742025
7046,310742037
7047,310742066
7048,310742081
7049,310742083
7050,310742084
7051,310742085
7052,310742094
7053,310742096
7054,310742099
7055,310742100
7056,310742101
7057,310742102
7058,310742103
7059,310742105
7060,310742106
7061,310742107
7062,310742108
7063,310742109
7064,311001394
7065,311001876
7066,311002310
7067,311002311
7068,311002312
7069,311002313
7070,311002430
7071,311002448
7072,311002575
7073,311002577
7074,311002618
7075,311002632
7076,311002640
7077,311002662
7078,311002666
7079,311002668
7080,311002675
7081,311002684
7082,311002697
7083,311002701
7084,311002707
7085,311002715
7086,311002726
7087,311002727
7088,311002740
7089,311002853
7090,311002854
7091,311733809
7092,311733853
7093,311733889
7094,311733953
7095,311733990
7096,311734005
7097,311734036
7098,312008482
7099,312008515
7100,312264042
7101,312264048
7102,312264053
7103,312264198
7104,312264205
7105,312264218
7106,312264226
7107,312264232
7108,312363224
7109,312719760
7110,312719839
7111,312719893
7112,312720055
7113,312720060
7114,312720138
7115,312720139
7116,312720143
7117,312720145
7118,312720204
7119,312720248
7120,312720251
7121,312720253
7122,312720254
7123,312720258
7124,312720303
7125,312720304
7126,312720305
7127,312720357
7128,312720365
7129,312720405
7130,312720433
7131,312720443
7132,312720463
7133,312720465
7134,312720472
7135,312720473
7136,312720487
7137,312720498
7138,312720539
7139,312720545
7140,312720565
7141,312720569
7142,312720583
7143,312720638
7144,312720651
7145,312720669
7146,312720682
7147,312720706
7148,312720712
7149,312720731
7150,312720746
7151,312720772
7152,312720821
7153,312720825
7154,312721199
7155,312721200
7156,312721248
7157,312721300
7158,312721309
7159,312916114
7160,312916171
7161,312916176
7162,312916177
7163,312916178
7164,312916188
7165,312916189
7166,312916190
7167,312916191
7168,312916194
7169,313283399
7170,313283452
7171,313283453
7172,313283547
7173,313283622
7174,313283627
7175,313283732
7176,313283760
7177,313283761
7178,313283762
7179,313283764
7180,313283846
7181,313283908
7182,313283925
7183,313283927
7184,313283928
7185,313667225
7186,314094170
7187,314203280
7188,314203312
7189,314203338
7190,314203344
7191,314203349
7192,314204639
7193,314207475
7194,314208059
7195,314208121
7196,314208161
7197,314208657
7198,314208684
7199,314208685
7200,314208760
7201,314208796
7202,314209027
7203,314209062
7204,314209063
7205,314209110
7206,314209180
7207,314209287
7208,314209294
7209,314209313
7210,314209490
7211,314209598
7212,314209599
7213,314209654
7214,314209655
7215,314209661
7216,314209695
7217,314209698
7218,314209706
7219,314209737
7220,314209742
7221,314209757
7222,314209814
7223,314209818
7224,314209843
7225,314209901
7226,314209931
7227,314209932
7228,314209941
7229,314209951
7230,314210395
7231,314515378
7232,314515385
7233,314822198
7234,314823229
7235,314823231
7236,314823339
7237,314823346
7238,314823401
7239,314823532
7240,315017413
7241,315017417
7242,315017473
7243,315017675
7244,315017957
7245,315017960
7246,315017962
7247,315018087
7248,315018822
7249,315018824
7250,315018825
7251,315019117
7252,315019186
7253,315019227
7254,315771266
7255,315771268
7256,315771608
7257,315771609
7258,315779640
7259,315787022
7260,315791694
7261,315792843
7262,315795077
7263,315797616
7264,315995016
7265,316156993
7266,316157080
7267,316414231
7268,316414233
7269,316414237
7270,316549463
7271,316739046
7272,317205125
7273,317212178
7274,317496364
7275,320502893
7276,320512131
7277,321313769
7278,321313925
7279,321313928
7280,321551795
7281,321551800
7282,321552609
7283,321554297
7284,321699458
7285,321702365
7286,321702674
7287,321704164
7288,321704522
7289,321707709
7290,321707758
7291,324228757
7292,324230443
7293,324231009
7294,324581360
7295,324581411
7296,325071534
7297,325094823
7298,329078103
7299,329079381
7300,329079439
7301,329079535
7302,329984967
7303,330550608
7304,331136711
7305,331136973
7306,332203980
7307,332204558
7308,332956461
7309,332956582
7310,332956652
7311,332956804
7312,332956818
7313,333524088
7314,333524170
7315,333526141
7316,335626738
7317,335626741
7318,335630414
7319,335630415
7320,335907875
7321,335907876
7322,335907877
7323,335907878
7324,335907879
7325,337402961
7326,337435339
7327,337473669
7328,338421121
7329,338592395
7330,338592707
7331,338596821
7332,338597228
7333,338599603
7334,340577741
7335,344393653
7336,344393657
7337,345053129
7338,345186840
7339,345187371
7340,345187631
7341,345573382
7342,345573456
7343,346461378
7344,348029753
7345,348029963
7346,348033421
7347,351981469
7348,352925332
7349,352925337
7350,352927278
7351,352927328
7352,359381435
7353,359386843
7354,359387522
7355,359388529
7356,364575216
7357,366136850
7358,366559153
7359,369142003
7360,376145261
7361,376145262
7362,385612109
7363,386043853
7364,387098929
7365,392326513
7366,408787330
7367,408787333
7368,409529541
7369,409529547
7370,409529548
7371,409529561
7372,409529562
7373,409529565
7374,409533688
7375,411284622
7376,411284623
7377,411284624
7378,411284626
7379,411284631
7380,411284637
7381,411284639
7382,411284644
7383,411284646
7384,417249035
7385,417513351
7386,417513376
7387,426525979
7388,426527743
7389,426527748
7390,426550259
7391,427518898
7392,430555490
7393,430570216
7394,430697473
7395,430697476
7396,433178870
7397,433178879
7398,433178891
7399,433181376
7400,452811250
7401,452821528
7402,452821536
7403,452821539
7404,452842763
7405,452842770
7406,452842772
7407,452842777
7408,452842794
7409,452847223
7410,452847225
7411,452847228
7412,452847230
7413,452847232
7414,452847234
7415,452847235
7416,452847237
7417,452853932
7418,452853934
7419,452866036
7420,452866039
7421,461622598
7422,462048269
7423,462067669
7424,462068195
7425,462123922
7426,462123923
7427,463189637
7428,463191858
7429,463194396
7430,465194201
7431,466965453
7432,469796054
7433,474084331
7434,474084335
7435,474084338
7436,474084355
7437,479998609
7438,479998614
7439,481980761
7440,496095907
7441,498671887
7442,498671906
7443,498671907
7444,498671927
7445,498671930
7446,498671934
7447,498671942
7448,498671947
7449,498671950
7450,502877274
7451,502877277
7452,502881018
7453,502956581
7454,502956601
7455,504009072
7456,504918163
7457,504918164
7458,504918170
7459,504925458
7460,504925459
7461,504925461
7462,505013423
7463,505017638
7464,505029318
7465,505029680
7466,505042941
7467,505043437
7468,506098274
7469,506099097
7470,506099098
7471,506391559
7472,506391850
7473,506392512
7474,506392515
7475,506426077
7476,506426078
7477,506426579
7478,506426594
7479,506426897
7480,506443537
7481,506444854
7482,506447965
7483,506448342
7484,506449885
7485,506450242
7486,508308004
7487,508308318
7488,512091457
7489,514114710
7490,514114721
7491,514114727
7492,515283014
7493,515283082
7494,515283115
7495,515308132
7496,515636758
7497,515636763
7498,515636764
7499,515636769
7500,515640553
7501,515924898
7502,521260455
7503,521286830
7504,522379977
7505,523954964
7506,523958868
7507,523961397
7508,523962960
7509,523963095
7510,538156814
7511,553015204
7512,558835389
7513,566895164
7514,566895345
7515,566895348
7516,566895684
7517,566895687
7518,566895691
7519,566895697
7520,566895698
7521,577406331
7522,587667663
7523,587667667
7524,589927622
7525,589927653
7526,589927685
7527,589927746
7528,589927748
7529,589927807
7530,590236730
7531,590282957
7532,590282967
7533,591407326
7534,591407340
7535,591407349
7536,591608920
7537,593505064
7538,593505072
7539,593505081
7540,593505095
7541,593505119
7542,593505122
7543,593505164
7544,593505166
7545,593505167
7546,593505169
7547,593505205
7548,593505208
7549,593505214
7550,593505220
7551,593505299
7552,593505332
7553,593505340
7554,593505389
7555,595962889
7556,595990422
7557,595992878
7558,597009224
7559,597009225
7560,597808715
7561,597896900
7562,599583949
7563,599583971
7564,599583975
7565,599588752
7566,599588753
7567,599621306
7568,600218408
7569,600218409
7570,600218410
7571,600218891
7572,600218892
7573,600218893
7574,600218899
7575,602633646
7576,602633648
7577,602633665
7578,602633666
7579,602633683
7580,602633686
7581,602635855
7582,602954102
7583,605288596
7584,605288600
7585,606972752
7586,607812776
7587,612080947
7588,612080948
7589,612080951
7590,612080952
7591,612080953
7592,612080984
7593,612080985
7594,612080987
7595,612080988
7596,612200998
7597,612237273
7598,612918165
7599,614197153
7600,614523935
7601,614523982
7602,614524021
7603,614524027
7604,614524032
7605,614524036
7606,614524044
7607,614537555
7608,614537558
7609,614537559
7610,616552540
7611,616552543
7612,616558359
7613,617573492
7614,617604803
7615,628633443
7616,628633446
7617,628633449
7618,642467874
7619,642467885
7620,642467909
7621,642468037
7622,642468072
7623,642468222
7624,649988336
7625,651217771
7626,654595461
7627,654595462
7628,654595463
7629,654595465
7630,654595467
7631,654595471
7632,654595474
7633,654596525
7634,654596527
7635,656044967
7636,659757780
7637,659757781
7638,659757782
7639,659757783
7640,660916312
7641,664467998
7642,665131666
7643,670394365
7644,671835824
7645,671852531
7646,671852534
7647,671852538
7648,671852539
7649,671852549
7650,671852550
7651,671852559
7652,671852570
7653,671853913
7654,671859564
7655,671859565
7656,671874623
7657,671874629
7658,671923817
7659,672777185
7660,672777188
7661,674492671
7662,677333422
7663,677337339
7664,677340926
7665,677340928
7666,679547473
7667,681109171
7668,681109423
7669,681109543
7670,681109604
7671,681109681
7672,681109935
7673,681110082
7674,681110196
7675,681110335
7676,681146586
7677,681229298
7678,681639506
7679,681639507
7680,681639578
7681,681639610
7682,681639619
7683,681639637
7684,681700006
7685,681700028
7686,681700056
7687,686224365
7688,686224371
7689,686224374
7690,686224377
7691,686224381
7692,686224440
7693,686224443
7694,686224597
7695,686224602
7696,686224624
7697,686224627
7698,686224644
7699,697207117
7700,697207126
7701,697207136
7702,699782896
7703,708301745
7704,708301746
7705,711670779
7706,711670798
7707,714801943
7708,714801981
7709,714802347
7710,714919743
7711,714919753
7712,715784780
7713,715784781
7714,718388044
7715,720693849
7716,720695545
7717,720696446
7718,720697062
7719,720698673
7720,720698676
7721,720702081
7722,720702280
7723,720702283
7724,720702285
7725,720703224
7726,728341344
7727,733353703
7728,733359685
7729,747150841
7730,750534415
7731,750534432
7732,750534437
7733,758200421
7734,758201928
7735,760334478
7736,763949661
7737,764036747
7738,764036763
7739,764036799
7740,764098855
7741,764098856
7742,764098860
7743,764098862
7744,767059625
7745,767059638
7746,767059647
7747,767059660
7748,767059683
7749,767059712
7750,767059718
7751,799958464
7752,817088410
7753,824321806
7754,831025847
7755,831025860
7756,831025862
7757,832676077
7758,832676805
7759,837175871
7760,860690743
7761,860690745
7762,860690746
7763,860690755
7764,860789270
7765,860789282
7766,860789298
7767,860790138
7768,860790148
7769,860790150
7770,883864338
7771,885670929
7772,885692163
7773,885692369
7774,885692429
7775,890168770
7776,892612341
7777,892612343
7778,892612989
7779,892613000
7780,892616127
7781,892619379
7782,892619385
7783,893416820
7784,893416822
7785,893458248
7786,893458276
7787,893464511
7788,893466258
7789,893467369
7790,893467378
7791,893468491
7792,893468994
7793,893470989
7794,894102587
7795,894102599
7796,898044854
7797,898044857
7798,898064150
7799,898064161
7800,898617081
7801,911527341
7802,911527342
7803,911527344
7804,916340569
7805,916340570
7806,921145236
7807,921145237
7808,921145238
7809,923908787
7810,923908788
7811,928665207
7812,928665209
7813,928665215
7814,928665217
7815,928665220
7816,928665225
7817,928665226
7818,928665227
7819,928665228
7820,928665229
7821,928665231
7822,928665232
7823,928665233
7824,928665235
7825,928665268
7826,928665271
7827,928665299
7828,928665300
7829,928665303
7830,928665305
7831,929686892
7832,942316831
7833,953579152
7834,955695684
7835,957099754
7836,957845503
7837,961118985
7838,961119165
7839,961119308
7840,961119795
7841,962803598
7842,962803644
7843,962951230
7844,962951247
7845,964500087
7846,967511310
7847,967511311
7848,967511365
7849,973541489
7850,973552605
7851,973552665
7852,973552682
7853,987221474
7854,987221492
7855,987221493
7856,990658318
7857,990658320
7858,1000578636
7859,1000578665
7860,1005100822
7861,1005100835
7862,1010936466
7863,1035905188
7864,1035905190
7865,1039059261
7866,1039059262
7867,1039059275
7868,1039059276
7869,1040886649
7870,1041175608
7871,1041279301
7872,1042599743
7873,1044936621
7874,1054417187
7875,1059233495
7876,1060618739
7877,1060619609
7878,1060628157
7879,1060762063
7880,1060808696
7881,1060808707
7882,1060837797
7883,1060838503
7884,1060838506
7885,1060838514
7886,1060838584
7887,1060913988
7888,1061079115
7889,1061079138
7890,1061428063
7891,1061428075
7892,1061428078
7893,1061428085
7894,1061428094
7895,1061428719
7896,1064186379
7897,1066089814
7898,1066110078
7899,1066110084
7900,1066329801
7901,1066368890
7902,1066394345
7903,1066440703
7904,1066469062
7905,1066543412
7906,1067302475
7907,1068901864
7908,1069626476
7909,1070129659
7910,1070129660
7911,1070129667
7912,1074466803
7913,1074507773
7914,1074565492
7915,1074584186
7916,1074584191
7917,1074584201
7918,1074584753
7919,1074584763
7920,1075205320
7921,1075301522
7922,1075301526
7923,1081489154
7924,1081729409
7925,1085293670
7926,1085296502
7927,1085296506
7928,1085296510
7929,1085382911
7930,1085848439
7931,1085848445
7932,1085848501
7933,1091403154
7934,1091403165
7935,1094163572
7936,1098950695
7937,1099283583
7938,1101328839
7939,1101328841
7940,1101328847
7941,1101328851
7942,1107042631
7943,1107042671
7944,1107322764
7945,1109871311
7946,1110076780
7947,1110183870
7948,1110300303
7949,1111849690
7950,1112585792
7951,1113105109
7952,1116486206
7953,1116486208
7954,1116486212
7955,1116486226
7956,1116486228
7957,1116486235
7958,1116486236
7959,1116509169
7960,1116509171
7961,1116509174
7962,1116643699
7963,1116643725
7964,1116653102
7965,1116653139
7966,1116653153
7967,1119929447
7968,1119933609
7969,1119933624
7970,1119938949
7971,1119945363
7972,1119949150
7973,1119949151
7974,1119949153
7975,1119949154
7976,1119949164
7977,1125649015
7978,1125649018
7979,1125649022
7980,1126278135
7981,1126278153
7982,1126278155
7983,1126285670
7984,1126285671
7985,1126285674
7986,1126285675
7987,1126285676
7988,1126285677
7989,1126285678
7990,1126285681
7991,1126285684
7992,1126285686
7993,1126285687
7994,1126285689
7995,1126292944
7996,1126292945
7997,1126292953
7998,1126292954
7999,1126300172
8000,1126300174
8001,1126300176
8002,1126300187
8003,1126300202
8004,1126320632
8005,1126320667
8006,1126320691
8007,1126320696
8008,1126325813
8009,1130535479
8010,1130535501
8011,1130535525
8012,1130535608
8013,1130535683
8014,1130535720
8015,1130535724
8016,1130535757
8017,1130535800
8018,1130535837
8019,1130535913
8020,1130536017
8021,1130536048
8022,1130536091
8023,1130536122
8024,1130536269
8025,1130584744
8026,1130584749
8027,1130584780
8028,1135843094
8029,1135843108
8030,1135843114
8031,1135843138
8032,1135856929
8033,1135856960
8034,1135856968
8035,1136796110
8036,1137212632
8037,1137646332
8038,1137646334
8039,1137709573
8040,1137719247
8041,1141494120
8042,1141494130
8043,1141494134
8044,1142070036
8045,1142070037
8046,1142078444
8047,1142079998
8048,1142079999
8049,1143398228
8050,1143398243
8051,1148321374
8052,1149126568
8053,1149126573
8054,1149126575
8055,1149126579
8056,1149126581
8057,1149126588
8058,1149126591
8059,1149126606
8060,1149126607
8061,1149126608
8062,1149126609
8063,1149126614
8064,1149346232
8065,1150195217
8066,1150195224
8067,1152137864
8068,1161442412
8069,1161442425
8070,1161442585
8071,1161442698
8072,1162656796
8073,1162676580
8074,1162928923
8075,1162928934
8076,1162928983
8077,1162928988
8078,1162928989
8079,1162929003
8080,1162929008
8081,1162929046
8082,1162929077
8083,1162929142
8084,1162946012
8085,1162946013
8086,1162946028
8087,1162946030
8088,1162946044
8089,1162946137
8090,1162946139
8091,1162946155
8092,1162946171
8093,1162946221
8094,1162946224
8095,1162946232
8096,1162946237
8097,1166210690
8098,1166543322
8099,1166543784
8100,1166543805
8101,1166543842
8102,1180306206
8103,1185883917
8104,1189377560
8105,1194993742
8106,1194993752
8107,1194993761
8108,1194993779
8109,1194993784
8110,1194993788
8111,1202895299
8112,1211639129
8113,1231555962
8114,1231558988
8115,1231558991
8116,1231558994
8117,1231566599
8118,1231568062
8119,1231572131
8120,1233506696
8121,1233506732
8122,1233506757
8123,1233506764
8124,1233506765
8125,1233506766
8126,1233506769
8127,1233506780
8128,1233506781
8129,1234334104
8130,1234357833
8131,1235236950
8132,1235251447
8133,1235251449
8134,1235251450
8135,1235251451
8136,1235428493
8137,1235428578
8138,1235476601
8139,1235476603
8140,1235612172
8141,1235612194
8142,1235612214
8143,1238532357
8144,1238532376
8145,1238532382
8146,1239555425
8147,1239555478
8148,1239555487
8149,1240536282
8150,1240560965
8151,1247193341
8152,1247193347
8153,1247193351
8154,1249662120
8155,1252283883
8156,1253818215
8157,1253818236
8158,1253818245
8159,1253818268
8160,1253818298
8161,1253843660
8162,1253843663
8163,1253843682
8164,1253843694
8165,1253843698
8166,1253843708
8167,1253843715
8168,1255009113
8169,1255073108
8170,1270752192
8171,1277980087
8172,1277980089
8173,1277980092
8174,1277980093
8175,1277980095
8176,1278007501
8177,1278007503
8178,1278007505
8179,1278007506
8180,1281215111
8181,1285626279
8182,1285626331
8183,1293071691
8184,1293071713
8185,1307352085
8186,1307352086
8187,1307360068
8188,1307423484
8189,1307423525
8190,1312410103
8191,1312410106
8192,1312410110
8193,1312410111
8194,1312410112
8195,1312410113
8196,1312410114
8197,1312410117
8198,1312410119
8199,1312410121
8200,1312410122
8201,1312410123
8202,1312410126
8203,1312410128
8204,1312410132
8205,1312410133
8206,1312410134
8207,1312410135
8208,1312410136
8209,1312410137
8210,1312410138
8211,1312410139
8212,1312410142
8213,1312410143
8214,1312410146
8215,1312410151
8216,1312410154
8217,1312443359
8218,1312443361
8219,1312443372
8220,1312443384
8221,1312443392
8222,1314184556
8223,1315774428
8224,1315774540
8225,1315774882
8226,1316799535
8227,1316799565
8228,1316913983
8229,1316913993
8230,1316914044
8231,1316991149
8232,1319737618
8233,1319737621
8234,1319737626
8235,1319737637
8236,1319737639
8237,1319737640
8238,1319737641
8239,1319737643
8240,1319737644
8241,1319737645
8242,1319737647
8243,1319737648
8244,1319737650
8245,1319737652
8246,1319737653
8247,1319737654
8248,1319737656
8249,1319737657
8250,1319737659
8251,1319737660
8252,1319737664
8253,1319737669
8254,1319737673
8255,1319737677
8256,1319737681
8257,1319775977
8258,1323146858
8259,1323429897
8260,1323429898
8261,1323448473
8262,1323448476
8263,1323453705
8264,1323765630
8265,1323765633
8266,1323765634
8267,1323765643
8268,1323765662
8269,1323765664
8270,1323765722
8271,1323765723
8272,1323765737
8273,1323765757
8274,1323765778
8275,1323765784
8276,1323765786
8277,1324455820
8278,1324455825
8279,1326279459
8280,1326279462
8281,1326290956
8282,1326313051
8283,1326313060
8284,1327024491
8285,1327024498
8286,1327024499
8287,1327026327
8288,1327026328
8289,1327026330
8290,1327026331
8291,1327328241
8292,1327328249
8293,1327328250
8294,1327328251
8295,1327328252
8296,1327328253
8297,1327328254
8298,1327328255
8299,1327328256
8300,1327328257
8301,1327328263
8302,1327328264
8303,1327328267
8304,1327328275
8305,1327331597
8306,1327331599
8307,1327331608
8308,1327331613
8309,1327331620
8310,1327337456
8311,1327337460
8312,1327337466
8313,1327337479
8314,1327337482
8315,1327337487
8316,1332740853
8317,1332740884
8318,1332740885
8319,1332740889
8320,1332948311
8321,1332948321
8322,1332948323
8323,1333640579
8324,1333640580
8325,1333640582
8326,1333640585
8327,1333640587
8328,1333640588
8329,1333640594
8330,1333640598
8331,1333640601
8332,1333640608
8333,1333640611
8334,1333640613
8335,1333640618
8336,1333677504
8337,1333677520
8338,1334076285
8339,1334076287
8340,1334076303
8341,1334493991
8342,1337853055
8343,1337860943
8344,1337861127
8345,1337861936
8346,1337861939
8347,1338047450
8348,1338047468
8349,1338047477
8350,1338047479
8351,1338050717
8352,1341002923
8353,1341002929
8354,1341009360
8355,1341011022
8356,1341011029
8357,1341818633
8358,1341931019
8359,1342065868
8360,1342065872
8361,1342065878
8362,1342065880
8363,1342833128
8364,1342833129
8365,1343024183
8366,1343024185
8367,1343096078
8368,1343112767
8369,1344111371
8370,1344111372
8371,1344418115
8372,1345725038
8373,1345725039
8374,1345725046
8375,1345741933
8376,1345741948
8377,1345741955
8378,1345763706
8379,1346436640
8380,1346791614
8381,1347571945
8382,1347578423
8383,1348888596
8384,1349844470
8385,1349849195
8386,1350209200
8387,1350209203
8388,1350909766
8389,1350909778
8390,1350909779
8391,1350909780
8392,1350933000
8393,1350933007
8394,1350933015
8395,1350933021
8396,1350933023
8397,1350933028
8398,1350933035
8399,1350933038
8400,1350933039
8401,1350933045
8402,1350933051
8403,1350933053
8404,1350933056
8405,1350933061
8406,1350933070
8407,1350933072
8408,1350933075
8409,1350933081
8410,1350934367
8411,1350934705
8412,1352563050
8413,1352563063
8414,1352563065
8415,1352589792
8416,1352605513
8417,1352605519
8418,1354391763
8419,1354465229
8420,1356323171
8421,1356323180
8422,1358468027
8423,1358468049
8424,1359159571
8425,1359159574
8426,1360062208
8427,1365497867
8428,1371767065
8429,1371767068
8430,1371767069
8431,1371767080
8432,1371767082
8433,1371767097
8434,1371767102
8435,1371767116
8436,1371767117
8437,1371767121
8438,1371767128
8439,1371767129
8440,1371767130
8441,1371767131
8442,1371797989
8443,1371797991
8444,1371798004
8445,1371798007
8446,1371798008
8447,1371798022
8448,1371798640
8449,1371798655
8450,1373407799
8451,1376405513
8452,1376405527
8453,1376406142
8454,1376406148
8455,1377334723
8456,1377334734
8457,1378895750
8458,1382808063
8459,1382808072
8460,1382808080
8461,1382808082
8462,1382808092
8463,1382808102
8464,1382808121
8465,1382808129
8466,1382808243
8467,1382808254
8468,1382808263
8469,1382808269
8470,1382808272
8471,1382808279
8472,1382808280
8473,1382808298
8474,1382808299
8475,1382808313
8476,1382808322
8477,1382808326
8478,1382808329
8479,1382808343
8480,1382808345
8481,1382808351
8482,1382808352
8483,1382808364
8484,1382808370
8485,1382808389
8486,1382808397
8487,1382808423
8488,1382808437
8489,1382823538
8490,1382823587
8491,1382828502
8492,1382828585
8493,1388496388
8494,1388496401
8495,1399399938
8496,1402297896
8497,1402297913
8498,1402297920
8499,1402297926
8500,1402297928
8501,1402839301
8502,1404318607
8503,1404410731
8504,1404410827
8505,1404410899
8506,1404410903
8507,1404410942
8508,1404411019
8509,1404411063
8510,1404411078
8511,1404411147
8512,1404443926
8513,1408307075
8514,1408318589
8515,1408321531
8516,1408321532
8517,1408321536
8518,1412035727
8519,1416856088
8520,1417315206
8521,1418026006
8522,1418073599
8523,1418085361
8524,1418830464
8525,1420876411
8526,1422671929
8527,1423592267
8528,1423592268
8529,1423592270
8530,1423592279
8531,1423685777
8532,1423691459
8533,1423917074
8534,1423917076
8535,1423968320
8536,1423979440
8537,1425089572
8538,1425092712
8539,1425092713
8540,1425098046
8541,1425119988
8542,1426881881
8543,1426888208
8544,1426888212
8545,1426888213
8546,1426913809
8547,1426913812
8548,1426913814
8549,1426913816
8550,1426924594
8551,1430953958
8552,1431094923
8553,1431538009
8554,1431538011
8555,1431538015
8556,1431538026
8557,1431538027
8558,1431538039
8559,1431538047
8560,1431538048
8561,1431538059
8562,1431538061
8563,1431538062
8564,1431538066
8565,1431538084
8566,1431538085
8567,1431538090
8568,1431538108
8569,1432336530
8570,1432336532
8571,1435470905
8572,1440033389
8573,1441184147
8574,1441700921
8575,1442183069
8576,1442183079
8577,1442183117
8578,1442183118
8579,1444091675
8580,1445463338
8581,1446013810
8582,1446824597
8583,1446824602
8584,1446824931
8585,1446824968
8586,1458847328
8587,1458847330
8588,1458896783
8589,1458896785
8590,1458896791
8591,1458896812
8592,1458896821
8593,1460632421
8594,1478401483
8595,1478401485
8596,1478401488
8597,1478401499
8598,1478401513
8599,1478401528
8600,1478401529
8601,1478401534
8602,1478401543
8603,1478401545
8604,1480092124
8605,1482230936
8606,1482230938
8607,1482230939
8608,1482230940
8609,1482230942
8610,1482230943
8611,1482230947
8612,1482234379
8613,1489439082
8614,1493254023
8615,1493254024
8616,1493258307
8617,1493258309
8618,1497962778
8619,1497969843
8620,1497969844
8621,1515642718
8622,1519203296
8623,1524389709
8624,1524394878
8625,1529185952
8626,1529185953
8627,1533497334
8628,1533497339
8629,1536089145
8630,1553506699
8631,1553506716
8632,1553506765
8633,1553506786
8634,1553506789
8635,1553506799
8636,1553506803
8637,1553506823
8638,1553517834
8639,1553517835
8640,1553543721
8641,1564798589
8642,1564798591
8643,1586562676
8644,1586562677
8645,1586565681
8646,1596019286
8647,1596019305
8648,1597380222
8649,1598403916
8650,1598403918
8651,1598403923
8652,1598403927
8653,1598403941
8654,1598415297
8655,1598477741
8656,1598477758
8657,1602112812
8658,1603420399
8659,1606464366
8660,1606464396
8661,1606464422
8662,1606464493
8663,1606472048
8664,1606576417
8665,1607236909
8666,1607236912
8667,1609936233
8668,1615157419
8669,1615251652
8670,1615251678
8671,1626744472
8672,1627781350
8673,1629353724
8674,1629353842
8675,1629353869
8676,1629353891
8677,1629353936
8678,1629354032
8679,1636014642
8680,1637288896
8681,1637315656
8682,1637315661
8683,1637315700
8684,1637315763
8685,1637329880
8686,1637329895
8687,1637329896
8688,1639973965
8689,1639973966
8690,1646617721
8691,1646617728
8692,1646617730
8693,1646617731
8694,1646617743
8695,1646617745
8696,1646617758
8697,1646617767
8698,1646617821
8699,1646654359
8700,1646654386
8701,1646654413
8702,1646654421
8703,1646654425
8704,1646654428
8705,1646654435
8706,1646654437
8707,1646654439
8708,1646654443
8709,1646654456
8710,1646654457
8711,1646815546
8712,1649990350
8713,1651090988
8714,1651092236
8715,1654299375
8716,1654299381
8717,1655311948
8718,1655330495
8719,1657379814
8720,1657379819
8721,1657467717
8722,1657503555
8723,1657503728
8724,1663495672
8725,1663495680
8726,1663495682
8727,1663495684
8728,1666919524
8729,1674318517
8730,1674318518
8731,1676080626
8732,1679237551
8733,1684834992
8734,1688046680
8735,1688046688
8736,1688046732
8737,1688073659
8738,1688073663
8739,1688073686
8740,1688073689
8741,1688073696
8742,1688073741
8743,1688073743
8744,1688073745
8745,1688073754
8746,1688073755
8747,1688073756
8748,1704239655
8749,1704242991
8750,1704250905
8751,1704250925
8752,1704250970
8753,1717539153
8754,1717539155
8755,1717539158
8756,1717539184
8757,1717539193
8758,1723200988
8759,1723253583
8760,1723253595
8761,1735964860
8762,1768266443
8763,1768266445
8764,1768266446
8765,1768266447
8766,1768266448
8767,1768266450
8768,1768266452
8769,1768266459
8770,1768266463
8771,1768266465
8772,1768266474
8773,1768266487
8774,1768266496
8775,1768266508
8776,1768266516
8777,1768266520
8778,1768266521
8779,1768267663
8780,1768364662
8781,1768364663
8782,1768669785
8783,1772428885
8784,1772429122
8785,1772429126
8786,1772429256
8787,1772429401
8788,1772499296
8789,1772499304
8790,1772499320
8791,1772499325
8792,1772499327
8793,1772499337
8794,1790978054
8795,1790978056
8796,1790978058
8797,1797775936
8798,1800207443
8799,1802316412
8800,1802319218
8801,1802504065
8802,1802504066
8803,1814490259
8804,1818452331
8805,1818452396
8806,1818452402
8807,1818452406
8808,1828449003
8809,1828449885
8810,1828449899
8811,1828458937
8812,1828458943
8813,1828458945
8814,1828458954
8815,1828458956
8816,1828458957
8817,1828458967
8818,1828458969
8819,1829366654
8820,1829366657
8821,1829366661
8822,1829366662
8823,1829373646
8824,1832657401
8825,1832662322
8826,1837499082
8827,1837499105
8828,1837519819
8829,1837519826
8830,1837519829
8831,1837519832
8832,1840747322
8833,1846698303
8834,1846698324
8835,1848285725
8836,1848288032
8837,1855181967
8838,1855202027
8839,1856590386
8840,1883305712
8841,1884908095
8842,1884908128
8843,1884908136
8844,1884908170
8845,1884908178
8846,1884908179
